0.46875,0.072633273
0.5,0.071686471
0.53125,0.072141804
0.5625,0.07397459
0.59375,0.077110535
0.625,0.081428007
0.65625,0.086761736
0.6875,0.092907971
0.71875,0.099631083
0.75,0.106671547
0.78125,0.113755181
0.8125,0.120603387
0.84375,0.126944043
0.875,0.132522608
0.90625,0.137112876
0.9375,0.140526838
0.96875,0.142623048
1,0.143312997
1.03125,0.142565073
1.0625,0.140405847
1.09375,0.136918606
1.125,0.132239219
1.15625,0.126549618
1.1875,0.120069318
1.21875,0.113045498
1.25,0.105742234
1.28125,0.098429483
1.3125,0.091372349
1.34375,0.084821101
1.375,0.079002302
1.40625,0.074111282
1.4375,0.070306093
1.46875,0.067702965
1.5,0.066373268
1.53125,0.066341892
1.5625,0.067587
1.59375,0.070041086
1.625,0.073593326
1.65625,0.078093196
1.6875,0.083355368
1.71875,0.089165849
1.75,0.095289315
1.78125,0.101477507
1.8125,0.107478463
1.84375,0.113046292
1.875,0.117951082
1.90625,0.121988476
1.9375,0.124988405
1.96875,0.12682248
2,0.127409598
2.03125,0.12671938
2.0625,0.124773238
2.09375,0.12164299
2.125,0.117447103
2.15625,0.112344839
2.1875,0.106528655
2.21875,0.100215363
2.25,0.093636548
2.28125,0.087028799
2.3125,0.080624227
2.34375,0.074641692
2.375,0.069279056
2.40625,0.06470667
2.4375,0.061062214
2.46875,0.058446903
2.5,0.056923037
2.53125,0.056512822
2.5625,0.057198386
2.59375,0.058922914
2.625,0.061592873
2.65625,0.065081275
2.6875,0.06923198
2.71875,0.073864986
2.75,0.07878267
2.78125,0.08377685
2.8125,0.088636507
2.84375,0.093155892
2.875,0.097142721
2.90625,0.100426057
2.9375,0.102863475
2.96875,0.104347106
3,0.104808193
3.03125,0.104219856
3.0625,0.102597907
3.09375,0.099999636
3.125,0.09652067
3.15625,0.092290087
3.1875,0.087464135
3.21875,0.082218922
3.25,0.076742535
3.28125,0.071227013
3.3125,0.065860596
3.34375,0.060820579
3.375,0.056267043
3.40625,0.052337634
3.4375,0.049143476
3.46875,0.046766232
3.5,0.045256285
3.53125,0.044631958
3.5625,0.044879703
3.59375,0.045955185
3.625,0.047785211
3.65625,0.050270451
3.6875,0.053288937
3.71875,0.056700294
3.75,0.060350658
3.78125,0.064078195
3.8125,0.06771907
3.84375,0.071113702
3.875,0.074113031
3.90625,0.076584533
3.9375,0.078417672
3.96875,0.07952847
4,0.079862938
4.03125,0.079399142
4.0625,0.078147766
4.09375,0.076151139
4.125,0.073480793
4.15625,0.070233697
4.1875,0.066527439
4.21875,0.06249463
4.25,0.058276896
4.28125,0.054018766
4.3125,0.049861798
4.34375,0.045939182
4.375,0.042371032
4.40625,0.039260506
4.4375,0.036690796
4.46875,0.034723018
4.5,0.03339496
4.53125,0.032720619
4.5625,0.032690468
4.59375,0.033272388
4.625,0.034413202
4.65625,0.036040775
4.6875,0.038066657
4.71875,0.040389215
4.75,0.042897242
4.78125,0.045473946
4.8125,0.048001256
4.84375,0.050364276
4.875,0.052455751
4.90625,0.054180324
4.9375,0.055458377
4.96875,0.056229244
5,0.056453608
5.03125,0.056114927
5.0625,0.055219795
5.09375,0.053797221
5.125,0.051896862
5.15625,0.04958634
5.1875,0.046947803
5.21875,0.044073961
5.25,0.041063822
5.28125,0.038018387
5.3125,0.035036508
5.34375,0.032211104
5.375,0.029625884
5.40625,0.027352653
5.4375,0.025449265
5.46875,0.023958207
5.5,0.0229058
5.53125,0.022301958
5.5625,0.022140457
5.59375,0.022399655
5.625,0.023043625
5.65625,0.024023654
5.6875,0.025280095
5.71875,0.026744524
5.75,0.028342199
5.78125,0.029994749
5.8125,0.031623051
5.84375,0.033150191
5.875,0.034504415
5.90625,0.03562193
5.9375,0.036449425
5.96875,0.036946164
6,0.037085545
6.03125,0.036856013
6.0625,0.036261275
6.09375,0.0353198
6.125,0.034063639
6.15625,0.032536637
6.1875,0.030792166
6.21875,0.028890499
6.25,0.026896014
6.28125,0.02487436
6.3125,0.022889749
6.34375,0.021002486
6.375,0.019266844
6.40625,0.01772933
6.4375,0.016427378
6.46875,0.015388473
6.5,0.014629671
6.53125,0.014157494
6.5625,0.013968156
6.59375,0.014048069
6.625,0.01437462
6.65625,0.014917164
6.6875,0.015638224
6.71875,0.016494886
6.75,0.017440349
6.78125,0.018425621
6.8125,0.019401305
6.84375,0.020319437
6.875,0.021135299
6.90625,0.021809139
6.9375,0.022307704
6.96875,0.022605523
7,0.02268584
7.03125,0.022541161
7.0625,0.022173375
7.09375,0.021593428
7.125,0.020820589
7.15625,0.019881347
7.1875,0.018808008
7.21875,0.017637089
7.25,0.016407596
7.28125,0.015159297
7.3125,0.013931067
7.34375,0.012759385
7.375,0.011677054
7.40625,0.010712153
7.4375,0.009887265
7.46875,0.009218963
7.5,0.008717552
7.53125,0.008387026
7.5625,0.008225232
7.59375,0.008224208
7.625,0.008370666
7.65625,0.008646608
7.6875,0.009030055
7.71875,0.009495878
7.75,0.010016722
7.78125,0.010563995
7.8125,0.011108909
7.84375,0.011623541
7.875,0.012081875
7.90625,0.012460789
7.9375,0.012740925
7.96875,0.012907418
8,0.012950421
8.03125,0.012865414
8.0625,0.012653257
8.09375,0.012320004
8.125,0.011876468
8.15625,0.011337592
8.1875,0.010721634
8.21875,0.010049253
8.25,0.009342521
8.28125,0.008623934
8.3125,0.007915474
8.34375,0.007237753
8.375,0.00660929
8.40625,0.006045922
8.4375,0.005560377
8.46875,0.005161992
8.5,0.004856582
8.53125,0.004646427
8.5625,0.004530384
8.59375,0.004504086
8.625,0.00456023
8.65625,0.004688925
8.6875,0.004878113
8.71875,0.005114029
8.75,0.005381713
8.78125,0.005665554
8.8125,0.005949856
8.84375,0.00621941
8.875,0.006460059
8.90625,0.006659218
8.9375,0.006806348
8.96875,0.006893332
9,0.006914762
9.03125,0.006868094
9.0625,0.006753671
9.09375,0.006574622
9.125,0.006336627
9.15625,0.006047571
9.1875,0.005717113
9.21875,0.005356189
9.25,0.004976488
9.28125,0.004589922
9.3125,0.004208126
9.34375,0.003842001
9.375,0.003501335
9.40625,0.003194491
9.4375,0.002928185
9.46875,0.002707343
9.5,0.002535035
9.53125,0.00241248
9.5625,0.002339108
9.59375,0.002312674
9.625,0.002329411
9.65625,0.002384228
9.6875,0.002470919
9.71875,0.002582415
9.75,0.002711045
9.78125,0.002848818
9.8125,0.002987709
9.84375,0.00311995
9.875,0.003238318
9.90625,0.003336392
9.9375,0.003408789
9.96875,0.003451358
10,0.003461314
10.03125,0.003437316
10.0625,0.003379481
10.09375,0.003289324
10.125,0.003169641
10.15625,0.003024335
10.1875,0.002858199
10.21875,0.002676663
10.25,0.002485534
10.28125,0.002290729
10.3125,0.002098024
10.34375,0.001912829
10.375,0.001739999
10.40625,0.001583676
10.4375,0.001447186
10.46875,0.001332968
10.5,0.001242542
10.53125,0.001176519
10.5625,0.001134632
10.59375,0.001115795
10.625,0.001118185
10.65625,0.001139336
10.6875,0.00117625
10.71875,0.001225514
10.75,0.001283432
10.78125,0.00134616
10.8125,0.001409841
10.84375,0.001470748
10.875,0.001525416
10.90625,0.001570767
10.9375,0.00160422
10.96875,0.001623777
11,0.001628092
11.03125,0.001616505
11.0625,0.001589042
11.09375,0.001546394
11.125,0.001489855
11.15625,0.00142124
11.1875,0.001342785
11.21875,0.001257025
11.25,0.001166671
11.28125,0.001074488
11.3125,0.000983171
11.34375,0.000895245
11.375,0.000812974
11.40625,0.000738287
11.4375,0.000672734
11.46875,0.000617449
11.5,0.000573142
11.53125,0.000540099
11.5625,0.000518202
11.59375,0.000506958
11.625,0.000505534
11.65625,0.000512806
11.6875,0.00052741
11.71875,0.000547794
11.75,0.000572281
11.78125,0.000599127
11.8125,0.000626589
11.84375,0.000652981
11.875,0.000676738
11.90625,0.000696469
11.9375,0.000711009
11.96875,0.000719453
12,0.000721191
12.03125,0.000715915
12.0625,0.000703629
12.09375,0.000684628
12.125,0.000659476
12.15625,0.000628969
12.1875,0.00059409
12.21875,0.000555952
12.25,0.000515748
12.28125,0.000474694
12.3125,0.000433976
12.34375,0.000394703
12.375,0.000357871
12.40625,0.000324326
12.4375,0.000294749
12.46875,0.000269637
12.5,0.000249301
12.53125,0.000233869
12.5625,0.00022329
12.59375,0.000217353
12.625,0.0002157
12.65625,0.000217847
12.6875,0.000223207
12.71875,0.000231114
12.75,0.00024085
12.78125,0.000251668
12.8125,0.000262822
12.84375,0.000273592
12.875,0.000283308
12.90625,0.000291379
12.9375,0.000297305
12.96875,0.000300702
13,0.000301312
13.03125,0.000299007
13.0625,0.00029379
13.09375,0.000285783
13.125,0.000275217
13.15625,0.000262421
13.1875,0.000247799
13.21875,0.000231811
13.25,0.000214952
13.28125,0.000197725
13.3125,0.000180621
13.34375,0.000164099
13.375,0.000148573
13.40625,0.000134393
13.4375,0.000121839
13.46875,0.000111119
13.5,0.00010236
13.53125,9.56163E-05
13.5625,9.08676E-05
13.59375,8.80278E-05
13.625,8.69511E-05
13.65625,8.74405E-05
13.6875,8.92572E-05
13.71875,9.21303E-05
13.75,9.57673E-05
13.78125,9.98641E-05
13.8125,0.000104116
13.84375,0.000108228
13.875,0.000111923
13.90625,0.000114955
13.9375,0.000117118
13.96875,0.000118256
14,0.000118276
14.03125,0.00011716
14.0625,0.000114956
14.09375,0.000111712
14.125,0.000107507
14.15625,0.000102455
14.1875,9.67037E-05
14.21875,9.04267E-05
14.25,8.38113E-05
14.28125,7.70505E-05
14.3125,7.03337E-05
14.34375,6.38384E-05
14.375,5.77239E-05
14.40625,5.2126E-05
14.4375,4.71536E-05
14.46875,4.28863E-05
14.5,3.93739E-05
14.53125,3.6637E-05
14.5625,3.46683E-05
14.59375,3.34345E-05
14.625,3.28799E-05
14.65625,3.29286E-05
14.6875,3.34887E-05
14.71875,3.44552E-05
14.75,3.57136E-05
14.78125,3.71432E-05
14.8125,3.86189E-05
14.84375,4.00137E-05
14.875,4.11996E-05
14.90625,4.20483E-05
14.9375,4.24352E-05
14.96875,4.22521E-05
15,4.14493E-05
15.03125,4.01502E-05
15.0625,3.89434E-05
15.09375,3.76177E-05
15.125,3.6086E-05
15.15625,3.43295E-05
15.1875,3.23687E-05
15.21875,3.02466E-05
15.25,2.80181E-05
15.28125,2.57439E-05
15.3125,2.34849E-05
15.34375,2.12993E-05
15.375,1.92396E-05
15.40625,1.73506E-05
15.4375,1.56685E-05
15.46875,1.42196E-05
15.5,1.30205E-05
15.53125,1.20779E-05
15.5625,1.13894E-05
15.59375,1.0944E-05
15.625,1.07229E-05
15.65625,1.07009E-05
15.6875,1.08465E-05
15.71875,1.11235E-05
15.75,1.14906E-05
15.78125,1.1901E-05
15.8125,1.22999E-05
15.84375,1.26192E-05
15.875,1.27654E-05
15.90625,1.25962E-05
15.9375,1.18742E-05
15.96875,1.01765E-05
16,6.7175E-06
